stock,horizon,model,bootstrap,bias2,var,noise,mse,bias_share,var_share,noise_share
96cd7e2d2ea74a62bd8b6d739fce17ca,1,garch,stationary,2.743454545468775e-06,1.3179059739977878e-07,0.0,2.872609330920557e-06,0.9550392098008005,0.04587835734612236,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,5,garch,stationary,3.933626348732461e-06,3.288751736562366e-08,0.0,3.9658561157507725e-06,0.9918731880134763,0.008292665292370991,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,10,garch,stationary,7.79583759127718e-06,3.5223072103519106e-08,0.0,7.830356201938628e-06,0.9955916934337034,0.00449827200642528,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,60,garch,stationary,0.00014496096270385147,1.8373154872155638e-08,0.0,0.00014497896839562623,0.9998758048013859,0.00012672979450383456,0.0
98d3ff55665c4405af0688fae832e5e7,1,garch,stationary,2.8780602230518277e-06,6.666960750148404e-07,0.0,3.5314223765663703e-06,0.8149861206492632,0.18878967280687456,0.0
98d3ff55665c4405af0688fae832e5e7,5,garch,stationary,2.804320746383883e-06,1.903323717553871e-08,0.0,2.8229733188159107e-06,0.9933925792682123,0.006742266052844649,0.0
98d3ff55665c4405af0688fae832e5e7,10,garch,stationary,5.7807035605366265e-06,1.801958241422727e-08,0.0,5.79836275130257e-06,0.9969544522267124,0.003107701809477041,0.0
98d3ff55665c4405af0688fae832e5e7,60,garch,stationary,0.00010849973923356536,1.0101031139444846e-08,0.0,0.000108509638244082,0.9999087729838857,9.308879195342581e-05,0.0
9e3f7f7b452a49e591da6115c17246af,1,garch,stationary,1.979066158934985e-06,1.601095013928368e-07,0.0,2.135973470299964e-06,0.9265406085109551,0.07495856274392393,0.0
9e3f7f7b452a49e591da6115c17246af,5,garch,stationary,2.338948252767079e-06,4.327598072990647e-08,0.0,2.3813587138823875e-06,0.982190645672963,0.018172810537792763,0.0
9e3f7f7b452a49e591da6115c17246af,10,garch,stationary,4.467284415058907e-06,4.580770114301118e-08,0.0,4.512175962179057e-06,0.9900510202845745,0.010152020117781343,0.0
9e3f7f7b452a49e591da6115c17246af,60,garch,stationary,9.75876319819414e-05,2.8224273157739097e-08,0.0,9.761529176963599e-05,0.9997166449314123,0.0002891378250893932,0.0
a05080679e8647978809f25206219ae5,1,garch,stationary,5.579242273922991e-06,2.636191703037412e-07,0.0,5.837589060820658e-06,0.9557442663048041,0.045158911933873114,0.0
a05080679e8647978809f25206219ae5,5,garch,stationary,1.1281060232273876e-05,2.3218171357449213e-07,0.0,1.1508598311576878e-05,0.9802288625301907,0.020174630071234035,0.0
a05080679e8647978809f25206219ae5,10,garch,stationary,2.0485019769730904e-05,1.9722236689246792e-07,0.0,2.0678297689285526e-05,0.9906531029556283,0.009537650045277122,0.0
a05080679e8647978809f25206219ae5,60,garch,stationary,0.000272274499418927,4.6656075912540113e-07,0.0,0.00027273172896286985,0.9983235190651208,0.0017106948315093896,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,1,garch,stationary,2.6636760209547216e-06,7.137321151241247e-08,0.0,2.7336217682368865e-06,0.9744127925469082,0.02610939536029752,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,5,garch,stationary,6.151087580819271e-06,5.174648781311767e-08,0.0,6.201799138876126e-06,0.991823089248575,0.008343786481046053,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,10,garch,stationary,1.2909803352015727e-05,2.0619317874967736e-08,0.0,1.2930010283533189e-05,0.9984372068486909,0.0015946868890914297,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,60,garch,stationary,0.0001798668727707399,1.7613642379776006e-08,0.0,0.00017988413414027208,0.9999040417343381,9.791659761411221e-05,0.0
a2e2aa41640f4986bebc1b95bd29966f,1,garch,stationary,4.42049038148286e-06,1.2243133664927134e-07,0.0,4.540473091399146e-06,0.9735748439642632,0.026964444934425135,0.0
a2e2aa41640f4986bebc1b95bd29966f,5,garch,stationary,1.1136553842896314e-05,1.4537205527061946e-07,0.0,1.127901845706152e-05,0.9873690592219917,0.012888715079600347,0.0
a2e2aa41640f4986bebc1b95bd29966f,10,garch,stationary,2.215562520791324e-05,2.807077049682379e-08,0.0,2.2183134563000127e-05,0.9987598977498531,0.0012654104593335432,0.0
a2e2aa41640f4986bebc1b95bd29966f,60,garch,stationary,0.00023725158801186165,8.970825417308055e-08,0.0,0.00023733950210095132,0.9996295850951424,0.00037797439271159984,0.0
a3f2c4430e1f4a3fb5837af2d970825d,1,garch,stationary,1.0228914339983305e-06,7.21546478001893e-08,0.0,1.0936029888425164e-06,0.9353407447075214,0.06597883193110025,0.0
a3f2c4430e1f4a3fb5837af2d970825d,5,garch,stationary,8.329313386184245e-07,2.3688195070793187e-08,0.0,8.561457697878017e-07,0.9728849548890127,0.027668413378558628,0.0
a3f2c4430e1f4a3fb5837af2d970825d,10,garch,stationary,1.16029429447145e-06,2.1385229263768875e-08,0.0,1.1812518191499435e-06,0.9822582074890899,0.018103869909092022,0.0
a3f2c4430e1f4a3fb5837af2d970825d,60,garch,stationary,6.0999965676846535e-05,5.6618402911708704e-08,0.0,6.105545171169999e-05,0.9990912189935887,0.0009273275575628733,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,1,garch,stationary,8.09666551353665e-07,2.0551521123646293e-08,0.0,8.298070420548384e-07,0.975728705975669,0.024766626555439777,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,5,garch,stationary,1.1361529463609834e-06,6.461688934138965e-09,0.0,1.1424854015164395e-06,0.994457298844212,0.005655817505906211,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,10,garch,stationary,2.068546069120595e-06,1.2821673647144991e-08,0.0,2.0811113092947964e-06,0.993962245018764,0.006160974470649402,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,60,garch,stationary,3.529894227324118e-05,5.812955367518096e-09,0.0,3.5304638969501346e-05,0.9998386417075362,0.0001646513188405563,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,1,garch,stationary,1.9355801899438147e-06,6.809103870864939e-08,0.0,2.0023094078782912e-06,0.9666738728430663,0.03400625220095268,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,5,garch,stationary,2.473847322777716e-06,5.405022363587175e-08,0.0,2.52681654194087e-06,0.9790371725513289,0.02139064025374604,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,10,garch,stationary,4.404038654427636e-06,1.999280050647219e-07,0.0,4.599968099391064e-06,0.9574063470158924,0.043462911208272954,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,60,garch,stationary,7.119775964063046e-05,1.3685841661166263e-07,0.0,7.133188088890988e-05,0.9981197573005498,0.0019186149994390557,0.0
a8c6fe433ef84012b38e96af9014ba2c,1,garch,stationary,1.2565229729429184e-05,9.675041108734298e-07,0.0,1.3513383758085145e-05,0.9298359281709384,0.0715959916623078,0.0
a8c6fe433ef84012b38e96af9014ba2c,5,garch,stationary,1.6857972507905052e-05,6.482268070560069e-07,0.0,1.749323477881994e-05,0.9636852601050071,0.037055857035706866,0.0
a8c6fe433ef84012b38e96af9014ba2c,10,garch,stationary,3.06288014468114e-05,7.07464780206679e-08,0.0,3.069813299527165e-05,0.9977415060234793,0.0023045856903273166,0.0
a8c6fe433ef84012b38e96af9014ba2c,60,garch,stationary,0.00034165592429732006,1.475957962885336e-07,0.0,0.0003418005681776828,0.9995768179054414,0.00043181846383534057,0.0
ae35d2b5825d4f1c9b52f462862eae04,1,garch,stationary,3.0719388379883815e-06,1.947657319509359e-07,0.0,3.2628092553002987e-06,0.9415012026823646,0.05969265032411779,0.0
ae35d2b5825d4f1c9b52f462862eae04,5,garch,stationary,4.12123253136297e-06,2.541496284476803e-07,0.0,4.370299167241697e-06,0.9430092480291401,0.05815382854169368,0.0
ae35d2b5825d4f1c9b52f462862eae04,10,garch,stationary,7.6210433620746235e-06,4.4381947899519693e-07,0.0,8.055986451489917e-06,0.9460099527184715,0.05509188498115145,0.0
ae35d2b5825d4f1c9b52f462862eae04,60,garch,stationary,7.079103590779462e-05,4.317586509353126e-06,0.0,7.502227068696068e-05,0.9436002837501228,0.05755073086722166,0.0
af90f42692874cefaa07e585d739bc7b,1,garch,stationary,2.5550594274196326e-06,9.096496634990433e-07,0.0,3.4465160976486957e-06,0.7413455660812847,0.26393309583542357,0.0
af90f42692874cefaa07e585d739bc7b,5,garch,stationary,3.111523443251011e-06,3.943719945853502e-08,0.0,3.1501718987203747e-06,0.9877313185718332,0.012519062681803087,0.0
af90f42692874cefaa07e585d739bc7b,10,garch,stationary,6.737467165230244e-06,3.559904526174362e-08,0.0,6.772354229586751e-06,0.9948486060867735,0.005256524401251804,0.0
af90f42692874cefaa07e585d739bc7b,60,garch,stationary,0.00014393817421989592,2.6000390275566023e-08,0.0,0.00014396365460236593,0.9998230082270391,0.00018060384996046583,0.0
b077ddd5f9304972b0595a31899d4f8a,1,garch,stationary,1.381908880255422e-06,2.5990309196649263e-07,0.0,1.6366139103825846e-06,0.8443707287886725,0.15880537878706905,0.0
b077ddd5f9304972b0595a31899d4f8a,5,garch,stationary,1.266727210500924e-06,2.9446927349855744e-08,0.0,1.2955851993037826e-06,0.9777259042335724,0.02272866914941591,0.0
b077ddd5f9304972b0595a31899d4f8a,10,garch,stationary,1.8786281144711096e-06,8.15360266388325e-08,0.0,1.9585334205771654e-06,0.9592014589761209,0.04163116431008077,0.0
b077ddd5f9304972b0595a31899d4f8a,60,garch,stationary,3.0543002513465214e-05,2.0631353596889201e-07,0.0,3.074518977871473e-05,0.9934237756636165,0.006710432996309732,0.0
b0e92dc583a544a08308d8c4e1df52af,1,garch,stationary,1.863592170269404e-06,6.71105248019744e-08,0.0,1.929360484575338e-06,0.9659118579281931,0.03478381844061959,0.0
b0e92dc583a544a08308d8c4e1df52af,5,garch,stationary,2.2967341082108193e-06,1.9484907016984465e-08,0.0,2.315829317087463e-06,0.9917544834864345,0.008413792360781555,0.0
b0e92dc583a544a08308d8c4e1df52af,10,garch,stationary,3.832196967350652e-06,9.478717011585062e-09,0.0,3.8414861100220044e-06,0.9975818882574851,0.0024674609617502345,0.0
b0e92dc583a544a08308d8c4e1df52af,60,garch,stationary,4.7101390186727914e-05,8.948564041193616e-09,0.0,4.711015977948828e-05,0.9998138492248505,0.00018994977056074032,0.0
b8615a9991bd4eada46a0483f9f9e3e6,1,garch,stationary,3.038040933365055e-06,1.1678685975792211e-07,0.0,3.152492055927818e-06,0.963695032205536,0.03704588550455531,0.0
b8615a9991bd4eada46a0483f9f9e3e6,5,garch,stationary,3.1760050989334653e-06,2.1700605645610858e-08,0.0,3.197271692466164e-06,0.9933485184938116,0.006787226026722942,0.0
b8615a9991bd4eada46a0483f9f9e3e6,10,garch,stationary,5.621883864834212e-06,1.1753179980400049e-08,0.0,5.633401981215002e-06,0.9979553888717336,0.002086337885986461,0.0
b8615a9991bd4eada46a0483f9f9e3e6,60,garch,stationary,8.664436591423262e-05,1.267035293248125e-08,0.0,8.665678286010644e-05,0.9998567112063937,0.0001462130547003518,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,1,garch,stationary,3.2412608759607732e-06,8.692786367077609e-08,0.0,3.3264501823581337e-06,0.9743903255039973,0.02613232091428845,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,5,garch,stationary,4.454536897472666e-06,1.3825644243901843e-07,0.0,4.590028211062905e-06,0.9704813767236382,0.030121044159552697,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,10,garch,stationary,8.795332120991289e-06,1.0147683720987522e-08,0.0,8.805276851037857e-06,0.9988705942794522,0.001152454816885336,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,60,garch,stationary,0.00019462703961026394,3.5897794733203757e-09,0.0,0.00019463055759414783,0.9999819248121807,1.844406920318207e-05,0.0
bb0efa57f511470e817880842e3e2afa,1,garch,stationary,5.044379302344893e-07,4.124234027055894e-08,0.0,5.448554236996369e-07,0.9258197831808157,0.07569409879508635,0.0
bb0efa57f511470e817880842e3e2afa,5,garch,stationary,4.170465752555191e-07,1.2038617723984319e-08,0.0,4.288444206250236e-07,0.9724892179958652,0.02807222653483171,0.0
bb0efa57f511470e817880842e3e2afa,10,garch,stationary,5.018298534586835e-07,1.8031467140593898e-08,0.0,5.195006912564654e-07,0.9659849580660937,0.03470922646316977,0.0
bb0efa57f511470e817880842e3e2afa,60,garch,stationary,1.2930054984910877e-05,2.1101705840915948e-08,0.0,1.2950734656634971e-05,0.9984032047391613,0.001629382919223431,0.0
bbde7b09f5e743508840782fac034d10,1,garch,stationary,1.3467391519575822e-06,5.332823351723742e-07,0.0,1.8693558404265086e-06,0.720429531303314,0.2852759884660063,0.0
bbde7b09f5e743508840782fac034d10,5,garch,stationary,1.2340442687024027e-06,1.7340709661054978e-08,0.0,1.2510381641702366e-06,0.9864161654260122,0.013861055687742648,0.0
bbde7b09f5e743508840782fac034d10,10,garch,stationary,2.1168204131274277e-06,1.8221711306908756e-08,0.0,2.134677690208199e-06,0.991634672923841,0.008536048036896643,0.0
bbde7b09f5e743508840782fac034d10,60,garch,stationary,5.661162796732815e-05,2.667483028772094e-08,0.0,5.663776930101012e-05,0.9995384469762035,0.00047097247326167557,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,1,garch,stationary,1.5743109637710566e-06,2.071561944262516e-07,0.0,1.7773240343087836e-06,0.8857759943494601,0.11655510780667319,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,5,garch,stationary,2.2892591043199266e-06,2.2464912273073752e-08,0.0,2.311274718347539e-06,0.9904746874731738,0.009719706660026632,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,10,garch,stationary,4.419047276190715e-06,1.023074603237196e-08,0.0,4.42907340730244e-06,0.9977362915016954,0.0023099066309228483,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,60,garch,stationary,5.710362053189314e-05,5.498562811031684e-09,0.0,5.7109009123447953e-05,0.9999056437567816,9.628188083505149e-05,0.0
bdfeb97d57a149049aecb2250af2c82a,1,garch,stationary,3.927763775016257e-06,1.274193542192565e-06,0.0,5.176473446364972e-06,0.7587721284988751,0.24615088928686196,0.0
bdfeb97d57a149049aecb2250af2c82a,5,garch,stationary,2.1781530253108085e-06,1.3299147067654157e-08,0.0,2.1911861894371093e-06,0.9940520051700176,0.006069382479574023,0.0
bdfeb97d57a149049aecb2250af2c82a,10,garch,stationary,4.1392995982233735e-06,7.438222017150442e-09,0.0,4.14658905580018e-06,0.9982420593218394,0.0017938170185314072,0.0
bdfeb97d57a149049aecb2250af2c82a,60,garch,stationary,9.326274263660065e-05,5.1329809400894325e-09,0.0,9.326777295792191e-05,0.9999460658149999,5.5034882653466974e-05,0.0
c40d74d0331c465c9f3466df2abdd524,1,garch,stationary,2.6606067454739206e-06,6.703910010702316e-08,0.0,2.7263050635788046e-06,0.9759020665065845,0.02458972805450514,0.0
c40d74d0331c465c9f3466df2abdd524,5,garch,stationary,3.1259507970823616e-06,1.984111200489631e-08,0.0,3.1453950868471593e-06,0.9938181725258914,0.0063079872184782955,0.0
c40d74d0331c465c9f3466df2abdd524,10,garch,stationary,7.861193251113979e-06,2.395616662549468e-08,0.0,7.884670294406959e-06,0.9970224445136744,0.00303832192482267,0.0
c40d74d0331c465c9f3466df2abdd524,60,garch,stationary,0.00012230002162239435,1.4797535667096714e-08,0.0,0.0001223145232073481,0.9998814402037184,0.00012097938396090437,0.0
c544fc443c6042ab9bb4ddec47179a3d,1,garch,stationary,2.674804280102992e-06,8.242450425936698e-08,0.0,2.7555802942771727e-06,0.970686387059039,0.029911849939755823,0.0
c544fc443c6042ab9bb4ddec47179a3d,5,garch,stationary,3.873221169213735e-06,1.8058154824114315e-08,0.0,3.890918160941367e-06,0.9954517183359748,0.004641103738801161,0.0
c544fc443c6042ab9bb4ddec47179a3d,10,garch,stationary,7.6102182627519365e-06,3.0269853236359464e-08,0.0,7.639882718923566e-06,0.996117158173364,0.003962083496567652,0.0
c544fc443c6042ab9bb4ddec47179a3d,60,garch,stationary,0.00010851946349688442,2.4370657892987135e-08,0.0,0.00010854334674161954,0.9997799658343687,0.00022452465880750774,0.0
c6b5a2974aac4210a6803c5907baaa07,1,garch,stationary,4.530652701451518e-06,4.299135654417731e-07,0.0,4.951967995584454e-06,0.9149196249837211,0.08681670920028486,0.0
c6b5a2974aac4210a6803c5907baaa07,5,garch,stationary,5.780640081090357e-06,3.584286456985132e-07,0.0,6.131900153874899e-06,0.9427159503628622,0.05845311187463046,0.0
c6b5a2974aac4210a6803c5907baaa07,10,garch,stationary,9.602045531851378e-06,7.82431640482857e-08,0.0,9.678723832618697e-06,0.9920776434896404,0.008084037255469047,0.0
c6b5a2974aac4210a6803c5907baaa07,60,garch,stationary,0.00019188565013508304,1.1771998377988656e-06,0.0,0.0001930393059761259,0.9940237257111484,0.0060982390702567875,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,1,garch,stationary,9.237546330325429e-07,9.133617560792796e-08,0.0,1.0132640851283127e-06,0.9116622671132818,0.09014054376195697,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,5,garch,stationary,7.759258124901986e-07,6.268223655501485e-08,0.0,8.373544043141127e-07,0.9266396743034617,0.0748574752005498,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,10,garch,stationary,7.948302731105143e-07,2.598664842330292e-08,0.0,8.202971885653513e-07,0.9689540378659873,0.031679553197972006,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,60,garch,stationary,1.930868134537597e-05,1.9815911011425513e-08,0.0,1.9328100938167176e-05,0.9989952663816621,0.0010252383860586665,0.0
caab969eb87b4f7abfdd18d606a22ed0,1,garch,stationary,2.1719036721741048e-06,5.240848595725336e-07,0.0,2.6855068345551877e-06,0.8087500073459492,0.1951530537286233,0.0
caab969eb87b4f7abfdd18d606a22ed0,5,garch,stationary,1.2766646091686979e-06,5.7095451465358476e-08,0.0,1.3326181516047492e-06,0.9580123215576258,0.04284456983915737,0.0
caab969eb87b4f7abfdd18d606a22ed0,10,garch,stationary,1.6461456579652677e-06,1.1360714608105596e-07,0.0,1.757480661124703e-06,0.9366507947301187,0.06464204619375603,0.0
caab969eb87b4f7abfdd18d606a22ed0,60,garch,stationary,5.2586309501622384e-05,4.736101288837252e-08,0.0,5.263272329425299e-05,0.9991181571135676,0.0008998396800331233,0.0
caf58d3fd60c4a699d78ef114cf9ee17,1,garch,stationary,9.916428375707372e-07,4.5549346886178386e-07,0.0,1.4380264370552853e-06,0.6895859575442653,0.31674902291401497,0.0
caf58d3fd60c4a699d78ef114cf9ee17,5,garch,stationary,8.196802608408555e-07,1.38128171729831e-08,0.0,8.332168216703791e-07,0.9837538555662062,0.016577698401830224,0.0
caf58d3fd60c4a699d78ef114cf9ee17,10,garch,stationary,1.6180589562676999e-06,8.626656968351128e-09,0.0,1.626513080096684e-06,0.9948023019719696,0.005303773497990154,0.0
caf58d3fd60c4a699d78ef114cf9ee17,60,garch,stationary,4.7799527700878675e-05,8.665384878406623e-09,0.0,4.780801977805952e-05,0.9998223712837246,0.00018125379211760237,0.0
cca562a08dc24721b0dd837564abc3b5,1,garch,stationary,1.9064634089991246e-06,1.0375549032961679e-07,0.0,2.0081437895221495e-06,0.9493659861143607,0.05166736110779501,0.0
cca562a08dc24721b0dd837564abc3b5,5,garch,stationary,1.0949291568655508e-06,1.4924031246578933e-08,0.0,1.1095547074871982e-06,0.9868185403360868,0.013450469044809243,0.0
cca562a08dc24721b0dd837564abc3b5,10,garch,stationary,1.6036667171481142e-06,1.2653126509032174e-08,0.0,1.6160667811269653e-06,0.9923270101683521,0.00782958146086544,0.0
cca562a08dc24721b0dd837564abc3b5,60,garch,stationary,3.8618095739820425e-05,1.545027535803036e-08,0.0,3.86332370096713e-05,0.9996080765935537,0.0003999218433123425,0.0
ccea57f8a6324f969fe7144950c7369b,1,garch,stationary,8.835537502814846e-07,6.637940433168506e-07,0.0,1.5340719127319983e-06,0.5759532802526716,0.4327007344360493,0.0
ccea57f8a6324f969fe7144950c7369b,5,garch,stationary,6.651357721153209e-07,2.3127260821405706e-09,0.0,6.674022436758186e-07,0.9966040396447954,0.0034652656685762433,0.0
ccea57f8a6324f969fe7144950c7369b,10,garch,stationary,1.3383138425855585e-06,2.1355221750863105e-09,0.0,1.3404066543171434e-06,0.9984386740211678,0.0015931897743183248,0.0
ccea57f8a6324f969fe7144950c7369b,60,garch,stationary,2.9554648548740843e-05,2.877437428252119e-09,0.0,2.9557468437420525e-05,0.9999045964073123,9.73506047835006e-05,0.0
cd283097a5b54293ba400a19e811a7f9,1,garch,stationary,3.4667824024091757e-06,6.309740918921984e-08,0.0,3.5286178634146083e-06,0.9824760108918127,0.017881621538967416,0.0
cd283097a5b54293ba400a19e811a7f9,5,garch,stationary,5.368804535386834e-06,1.9392852720095914e-08,0.0,5.387809531052527e-06,0.9964725932577686,0.003599394634930135,0.0
cd283097a5b54293ba400a19e811a7f9,10,garch,stationary,1.288428890835454e-05,1.0992373082575948e-08,0.0,1.2895061433975463e-05,0.999164600674756,0.0008524482910654169,0.0
cd283097a5b54293ba400a19e811a7f9,60,garch,stationary,0.0002497941222572682,8.227515680806424e-09,0.0,0.0002498021852226354,0.9999677225987434,3.2936123731158224e-05,0.0
d27f7f229131410399c78101da6e624b,1,garch,stationary,1.8679599289111822e-06,2.466267299841699e-07,0.0,2.109654124295668e-06,0.8854342081002599,0.11690386928544934,0.0
d27f7f229131410399c78101da6e624b,5,garch,stationary,2.3632057126560093e-06,5.648555512016784e-08,0.0,2.4185615566737735e-06,0.9771120797545899,0.023355020658581842,0.0
d27f7f229131410399c78101da6e624b,10,garch,stationary,3.566804611239324e-06,2.4408492827962696e-08,0.0,3.590724934210726e-06,0.9933383025963641,0.006797650411873697,0.0
d27f7f229131410399c78101da6e624b,60,garch,stationary,6.508449466149318e-05,2.4051990766636824e-08,0.0,6.510806561244446e-05,0.9996379718744589,0.00036941645463414957,0.0
d5c040f03683418f87556865166846df,1,garch,stationary,2.5704819600628668e-06,1.8220782311612886e-07,0.0,2.749045626716673e-06,0.9350452153582209,0.06628039249161138,0.0
d5c040f03683418f87556865166846df,5,garch,stationary,3.50987433644412e-06,3.816952126026549e-07,0.0,3.883935644794721e-06,0.9036901373863079,0.09827537001397169,0.0
d5c040f03683418f87556865166846df,10,garch,stationary,7.221518438016504e-06,6.133147558890636e-09,0.0,7.227528922624215e-06,0.9991683900995683,0.000848581531053047,0.0
d5c040f03683418f87556865166846df,60,garch,stationary,0.00013248862942344798,9.910590631481864e-09,0.0,0.00013249834180226682,0.9999266981104312,7.47978464988783e-05,0.0
dfb544bbc3c34211bf12a6dfe6b584af,1,garch,stationary,3.191629064968645e-06,1.2254882669625256e-07,0.0,3.311726915130972e-06,0.9637355816949728,0.03700450847451774,0.0
dfb544bbc3c34211bf12a6dfe6b584af,5,garch,stationary,6.520279770664695e-06,1.0700717222665113e-08,0.0,6.530766473542907e-06,0.9983942615433127,0.0016385086292727336,0.0
dfb544bbc3c34211bf12a6dfe6b584af,10,garch,stationary,1.2556682266847695e-05,3.0120094115030493e-08,0.0,1.2586199959080426e-05,0.9976547574066281,0.0023931046871140866,0.0
dfb544bbc3c34211bf12a6dfe6b584af,60,garch,stationary,0.00013798289357908763,3.428343458316967e-08,0.0,0.0001380164913449791,0.9997565670191724,0.00024840100084472163,0.0
dfe7edcd05564b07983496d1b8a3b3c1,1,garch,stationary,1.9732224692754476e-06,1.9128136166243645e-07,0.0,2.1606782037046346e-06,0.9132421782624637,0.08852838952809869,0.0
dfe7edcd05564b07983496d1b8a3b3c1,5,garch,stationary,1.416698508586581e-06,4.828815573511342e-08,0.0,1.4640209012069922e-06,0.9676764228014798,0.03298324203930621,0.0
dfe7edcd05564b07983496d1b8a3b3c1,10,garch,stationary,2.5927849478235944e-06,8.943005803846265e-09,0.0,2.6015490935113628e-06,0.9966311818948075,0.003437569495094829,0.0
dfe7edcd05564b07983496d1b8a3b3c1,60,garch,stationary,3.913633516018697e-05,1.8115543756036418e-08,0.0,3.9154088393067874e-05,0.9995465803544529,0.00046267310770140994,0.0
e0843aaf024f49228b281081a2524b39,1,garch,stationary,6.480314101230695e-06,6.212967241324691e-07,0.0,7.089184890880515e-06,0.9141127225454272,0.0876400790352783,0.0
e0843aaf024f49228b281081a2524b39,5,garch,stationary,1.5343402019377496e-05,2.747226443526515e-08,0.0,1.5370324838524057e-05,0.9982483897100807,0.0017873574386930906,0.0
e0843aaf024f49228b281081a2524b39,10,garch,stationary,3.239631492734846e-05,3.6744392868364606e-08,0.0,3.243232443235946e-05,0.9988897032315368,0.001132955886186892,0.0
e0843aaf024f49228b281081a2524b39,60,garch,stationary,0.000360916863051972,6.649474890073952e-08,0.0,0.00036098202790589475,0.9998194789521772,0.00018420515083946007,0.0
e2480196f2a3426ea84e9b4284414bc0,1,garch,stationary,3.202497909243104e-06,4.278843060624136e-07,0.0,3.6218245291842683e-06,0.8842222706919466,0.1181405401102589,0.0
e2480196f2a3426ea84e9b4284414bc0,5,garch,stationary,5.026962816145601e-06,3.471789960407287e-08,0.0,5.060986357757592e-06,0.9932772903922495,0.006859907763010763,0.0
e2480196f2a3426ea84e9b4284414bc0,10,garch,stationary,9.67230486997987e-06,1.326428836342386e-07,0.0,9.802294895941424e-06,0.986738817048304,0.013531819338465171,0.0
e2480196f2a3426ea84e9b4284414bc0,60,garch,stationary,0.00010468603260833436,2.9691133240432857e-08,0.0,0.00010471512991891001,0.9997221288786236,0.0002835419605879807,0.0
e3ed94a67a444dc1a04838588ffa443f,1,garch,stationary,2.0776344261808707e-06,4.350405836895112e-07,0.0,2.5039741981965907e-06,0.8297347583202822,0.17374004253032463,0.0
e3ed94a67a444dc1a04838588ffa443f,5,garch,stationary,1.0353848720409886e-06,3.13957586829252e-08,0.0,1.0661527155502548e-06,0.9711412417184657,0.029447712532178334,0.0
e3ed94a67a444dc1a04838588ffa443f,10,garch,stationary,1.2014200780699556e-06,3.019235214715587e-08,0.0,1.2310085831741678e-06,0.9759640139730643,0.02452651635401647,0.0
e3ed94a67a444dc1a04838588ffa443f,60,garch,stationary,3.625647758673492e-05,3.398507255327088e-08,0.0,3.628978295783711e-05,0.9990822383495408,0.0009364914800608223,0.0
ec6f88c0ae114ff482cac8fb6f78e87d,1,garch,stationary,1.5563345041745367e-06,8.034067748287684e-08,0.0,1.6350683681077564e-06,0.9518467450848325,0.049135974403231884,0.0
ec6f88c0ae114ff482cac8fb6f78e87d,5,garch,stationary,1.6152487213531924e-06,1.4765314062645643e-08,0.0,1.6297187291345854e-06,0.9911211624909798,0.00906003827451031,0.0
ec6f88c0ae114ff482cac8fb6f78e87d,10,garch,stationary,2.987070515251183e-06,2.2991870021484878e-08,0.0,3.0096025478722385e-06,0.9925132863018788,0.007639503773592935,0.0
ec6f88c0ae114ff482cac8fb6f78e87d,60,garch,stationary,4.0844089994274786e-05,1.5717630654674303e-08,0.0,4.085949327231636e-05,0.9996230183781547,0.0003846751243320854,0.0
ef805fd82ff54fadb363094e3b122ab9,1,garch,stationary,3.0088819352794335e-06,1.6900868287791964e-06,0.0,4.6651670274830465e-06,0.6449676758739306,0.3622778817612953,0.0
ef805fd82ff54fadb363094e3b122ab9,5,garch,stationary,2.9128904008794337e-06,7.474976841770601e-08,0.0,2.9861451739287856e-06,0.9754684488587765,0.025032195042064845,0.0
ef805fd82ff54fadb363094e3b122ab9,10,garch,stationary,4.966622490849201e-06,1.6465124484597659e-07,0.0,5.127980710798256e-06,0.9685337701038393,0.032108397853225515,0.0
